,food_name,view_count,food_cate,rec_season,rec_weather,rec_time
75103,쏘야,3941,5,1,2,0
75104,에그샐러드샌드위치,25717,9,1,2,0
75105,피칸파이,9896,9,1,2,0
75106,코다리조림,5650,5,1,2,0
75107,콜리플라워프리터,1345,13,1,2,0
75108,곤약스파게티,6585,6,1,2,0
75109,김치말이국수,7358,6,1,2,0
75110,김치말이밥,1014,8,1,2,0
75111,짜장밥,9902,8,1,2,0
75112,감자소세지볶음,5481,7,1,2,0
75113,참치김치전,8965,7,1,2,0
75114,망고파인애플에이드,2217,15,1,2,0
75115,쟁반짜장,4319,6,1,2,0
75116,계란찜,31766,7,1,2,0
75117,닭가슴살메추리알장조림,10736,7,1,2,0
75118,토마토블루베리파스타,925,6,1,2,0
75119,장어탕,6050,1,1,2,0
75120,밀크잼,8208,12,1,2,0
75121,계란장조림,3441,7,1,2,0
75122,소불고기양념,40571,12,1,2,0
75123,묵은지꽁치찜,2190,5,1,2,0
75124,새싹쌈야채말이,3424,5,1,2,0
75125,대파육개장,66982,1,1,2,0
75126,명태마파두부,4591,5,1,2,0
75127,감자삶는법,6240,2,1,2,0
75128,시리얼,1477,2,1,2,0
75129,육개장,30951,1,1,2,0
75130,가지구이샐러드,4577,10,1,2,0
75131,비빔냉면,7574,6,1,2,0
75132,스크램블에그덮밥,4361,8,1,2,0
75133,땅콩잼,9393,12,1,2,0
75134,대파라면,3426,6,1,2,0
75135,가지냉국,2226,1,1,2,0
75136,김치볶음밥,28150,8,1,2,0
75137,마약계란,22270,7,1,2,0
75138,노각깍두기,12503,3,1,2,0
75139,미숫가루슬러쉬,24690,4,1,2,0
75140,오뎅볶음,17763,7,1,2,0
75141,애호박두부된장찌개,116832,14,1,2,0
75142,비트샐러드,4265,10,1,2,0
75143,쫄면,1054,6,1,2,0
75144,육개장,6032,1,1,2,0
75145,노각무침,3029,7,1,2,0
75146,양배추무침,8072,7,1,2,0
75147,톳영양밥,1589,8,1,2,0
75148,마라황과,1528,7,1,2,0
75149,어묵볶음,10921,7,1,2,0
75150,스크램블에그,33034,13,1,2,0
75151,닭가슴살덮밥,32377,8,1,2,0
75152,맛살브로콜리볶음,20472,7,1,2,0
75153,닭손질,33857,2,1,2,0
75154,콩나물국,9569,1,1,2,0
75155,레몬손질,33532,2,1,2,0
75156,샌드위치,4309,9,1,2,0
75157,누룽지삼계탕,32695,1,1,2,0
75158,후추쿠키,2936,0,1,2,0
75159,오이부추김치,3539,3,1,2,0
75160,초계국수,29191,6,1,2,0
75161,검은콩바나나우유,28763,15,1,2,0
75162,총알오징어젓갈,2794,3,1,2,0
75163,가지어묵볶음,1579,7,1,2,0
75164,레몬청,2766,15,1,2,0
75165,계란감자국,2315,1,1,2,0
75166,떡잡채,11014,5,1,2,0
75167,오이간장피클,1876,7,1,2,0
75168,감자전,2418,7,1,2,0
75169,가지된장국,3387,1,1,2,0
75170,오이피클,3300,7,1,2,0
75171,닭백숙,2612,1,1,2,0
75172,오징어볶음,1060,5,1,2,0
75173,카레소스,3219,12,1,2,0
75174,돼지고기김치찌개,7591,14,1,2,0
75175,옥수수오므라이스,834,8,1,2,0
75176,두부유부초밥,83565,8,1,2,0
75177,가지약고추장,953,3,1,2,0
75178,가자미감자조림,2091,5,1,2,0
75179,청귤청,5006,15,1,2,0
75180,죠리퐁라떼,10423,15,1,2,0
75181,코다리무조림,52594,5,1,2,0
75182,하트김밥,2632,8,1,2,0
75183,상추장아찌,10265,7,1,2,0
75184,황태채볶음,10252,7,1,2,0
75185,샌드위치,994,9,1,2,0
75186,참나물겉절이,20855,3,1,2,0
75187,가지피자,2269,9,1,2,0
75188,부추김치,70974,3,1,2,0
75189,마늘쫑장아찌무침,6190,7,1,2,0
75190,꽈리고추찜,3901,7,1,2,0
75191,명엽채볶음,64474,7,1,2,0
75192,계란감자채전,71839,7,1,2,0
75193,간짜장,5550,6,1,2,0
75194,감자버터구이,10445,4,1,2,0
75195,멸치꽈리고추조림,22558,7,1,2,0
75196,훈제오리단호박찜,7244,5,1,2,0
75197,가지채전,2307,7,1,2,0
75198,잔멸치견과류볶음,29345,7,1,2,0
75199,참외장아찌,4447,7,1,2,0
75200,낙지전복죽,1570,8,1,2,0
75201,감자샐러드,4056,10,1,2,0
75202,닭도리탕,10667,1,1,2,0
75203,김치비빔국수,56849,6,1,2,0
75204,안심스테이크볶음밥,9646,8,1,2,0
75205,어묵계란마요,705,7,1,2,0
75206,감자짜글이,8264,14,1,2,0
75207,팽이버섯두부조림,6224,5,1,2,0
75208,찹스테이크,6889,13,1,2,0
75209,새우볶음밥,8173,8,1,2,0
75210,깐풍가지,45520,5,1,2,0
75211,곤약조림,11533,7,1,2,0
75212,맛살사과계란말이,7581,7,1,2,0
75213,숙주버섯덮밥,1931,8,1,2,0
75214,고구마맛탕,9585,4,1,2,0
75215,감자볶음,3473,7,1,2,0
75216,부추달걀덮밥,2121,8,1,2,0
75217,어묵김밥,4534,8,1,2,0
75218,열무김치,13905,3,1,2,0
75219,떡볶이,2967,8,1,2,0
75220,깍두기,74845,3,1,2,0
75221,총알오징어알리오올리오,1878,6,1,2,0
75222,크래미유부초밥,12489,8,1,2,0
75223,구운가지강된장비빔밥,1624,8,1,2,0
75224,돼지갈비,9630,5,1,2,0
75225,고구마줄기볶음,4742,7,1,2,0
75226,호박새우젓찌개,8898,14,1,2,0
75227,콜라비양파피클,28115,7,1,2,0
75228,닭가슴살유부초밥,1978,8,1,2,0
75229,감자샐러드,18690,10,1,2,0
75230,된장국,4609,1,1,2,0
75231,어묵탕,6992,1,1,2,0
75232,가지냉국,6118,1,1,2,0
75233,새송이양배추볶음,1271,7,1,2,0
75234,밥새우누룽지파전,31028,7,1,2,0
75235,된장찌개,7050,14,1,2,0
75236,고등어감자조림,8707,5,1,2,0
75237,가지구이말이,2770,5,1,2,0
75238,오이소박이,7417,3,1,2,0
75239,닭볶음,1042,5,1,2,0
75240,오이지무침,5030,7,1,2,0
75241,김치비빔국수,11717,6,1,2,0
75242,떡꼬치,6472,8,1,2,0
75243,전복삼계탕,3219,1,1,2,0
75244,푸딩계란찜,19253,7,1,2,0
75245,치즈계란빵,1983,9,1,2,0
75246,더덕무침,88886,7,1,2,0
75247,보리새우아욱된장국,3570,1,1,2,0
75248,고구마순김치,30495,3,1,2,0
75249,마약계란,21271,7,1,2,0
75250,깻잎김치,18777,7,1,2,0
75251,참치깻잎비빔밥,7494,8,1,2,0
75252,부대찌개,4897,14,1,2,0
75253,청양고추멸치볶음,92846,7,1,2,0
75254,베이컨초코크래커,12249,0,1,2,0
75255,연유치즈브레드,43916,9,1,2,0
75256,허니브레드,39100,9,1,2,0
75257,탕수육강정,38311,4,1,2,0
75258,오렌지타르트,15370,0,1,2,0
75259,불닭짜파게티,7035,6,1,2,0
75260,쉐이크,19625,15,1,2,0
75261,열무김치,12129,3,1,2,0
75262,매생이전,5272,7,1,2,0
75263,고구마순김치,9709,3,1,2,0
75264,두부,19371,7,1,2,0
75265,팥케이크,1222,9,1,2,0
75266,달걀볶음밥,36981,8,1,2,0
75267,마늘장아찌,25856,7,1,2,0
75268,총알오징어찜,6407,5,1,2,0
75269,소고기떡볶이,1990,8,1,2,0
75270,비빔밥,6823,8,1,2,0
75271,우럭조림,12293,5,1,2,0
75272,삼계탕,20602,1,1,2,0
75273,꽈리고추찜,3776,7,1,2,0
75274,채소구이,3200,7,1,2,0
75275,칼국수,1870,6,1,2,0
75276,클럽샌드위치,10319,9,1,2,0
75277,가지볶음,2727,7,1,2,0
75278,애호박칼국수,5170,6,1,2,0
75279,오이양파무침,17375,7,1,2,0
75280,가지불고기샌드위치,980,9,1,2,0
75281,두부옥수수스크램블에그,1230,13,1,2,0
75282,포도시럽,1411,12,1,2,0
75283,새우토마토오일스파게티,1754,6,1,2,0
75284,아보카도삼겹살병아리콩카레,2366,8,1,2,0
75285,기름떡볶이,8494,8,1,2,0
75286,보쌈수육,10657,5,1,2,0
75287,가자미조림,18359,5,1,2,0
75288,옥수수버터구이,6011,4,1,2,0
75289,소불고기,20729,5,1,2,0
75290,굴비조림,3811,5,1,2,0
75291,고추장아찌,37123,7,1,2,0
75292,닭다리구이,14261,5,1,2,0
75293,고등어간장조림,1940,5,1,2,0
75294,어묵고추김밥,4176,8,1,2,0
75295,고구마치즈,823,4,1,2,0
75296,닭갈비,25243,5,1,2,0
75297,꼬치구이,4593,2,1,2,0
75298,후니브레드,9618,9,1,2,0
75299,전복닭고기묵은지찜,809,5,1,2,0
75300,얼갈이물김치,3216,3,1,2,0
75301,노각깍두기,3243,3,1,2,0
75302,새송이버섯간장버터구이,722349,5,1,2,0
75303,애호박고추장떡,3534,8,1,2,0
75304,참치달걀볶음밥,13550,8,1,2,0
75305,옥수수감자밥,2975,8,1,2,0
75306,들깨된장국,1863,1,1,2,0
75307,오징어다리덮밥,4709,8,1,2,0
75308,쭈꾸미불고기,1157,5,1,2,0
75309,새송이버섯장아찌,16499,7,1,2,0
75310,주스,37817,15,1,2,0
75311,뢰스티,27136,13,1,2,0
75312,토마토파르시,11016,2,1,2,0
75313,토마토주스,7392,15,1,2,0
75314,김치,68786,3,1,2,0
75315,깻잎손질,41847,2,1,2,0
75316,깻잎보관,58049,2,1,2,0
75317,복숭아파이,2882,9,1,2,0
75318,미역줄기볶음,7874,7,1,2,0
75319,김치참치덮밥,1984,8,1,2,0
75320,오이물김치,3315,3,1,2,0
75321,데리야끼소스,40363,12,1,2,0
75322,까르보나라,2769,6,1,2,0
75323,삼겹살볶음,9396,5,1,2,0
75324,두부강정,25990,5,1,2,0
75325,고구마줄기볶음,14259,7,1,2,0
75326,명란젓무침,7847,7,1,2,0
75327,닭가슴살크로켓,1959,9,1,2,0
75328,감자삶는법,28514,2,1,2,0
75329,장어덮밥,5412,8,1,2,0
75330,콩나물냉국,8585,1,1,2,0
75331,연어덮밥,15699,8,1,2,0
75332,스테이크,23853,13,1,2,0
75333,마늘당면배추찜,2760,5,1,2,0
75334,보쌈,17026,5,1,2,0
75335,미역냉국,27726,1,1,2,0
75336,옥수수밥,5248,8,1,2,0
75337,국수샐러드,12732,10,1,2,0
75338,김치콩전,2017,5,1,2,0
75339,감자전,4730,5,1,2,0
75340,미역오이냉국,4158,1,1,2,0
75341,숙주나물무침,7852,7,1,2,0
75342,들깨애호박볶음,3172,7,1,2,0
75343,스팸볶음밥,150137,8,1,2,0
75344,알감자조림,12678,7,1,2,0
75345,치즈계란전,4870,4,1,2,0
75346,감자볶음,1741,7,1,2,0
75347,오이냉국,5706,1,1,2,0
75348,불고기덮밥,2179,8,1,2,0
75349,잣칼국수,5080,6,1,2,0
75350,우유콜라라면,2201,6,1,2,0
75351,배추전,17898,7,1,2,0
75352,검은콩국수,14827,6,1,2,0
75353,밀푀유나베,42387,1,1,2,0
75354,커리베이컨떡구이,573,4,1,2,0
75355,튀김만두덮밥,1079,8,1,2,0
75356,옥수수,2753,2,1,2,0
75357,꿀떡,5259,8,1,2,0
75358,쟁반막국수,12267,6,1,2,0
75359,스마일김밥,9530,8,1,2,0
75360,오뎅구이,4506,7,1,2,0
75361,미역냉국,7495,1,1,2,0
75362,황태미역국,5394,1,1,2,0
75363,소고기양파볶음,6526,5,1,2,0
75364,라볶이,7438,8,1,2,0
75365,마늘종무침,2438,7,1,2,0
75366,코코넛치킨카레,1874,5,1,2,0
75367,코코넛밀크밥,1668,8,1,2,0
75368,사과또띠아,1170,9,1,2,0
75369,된장찌개,12418,14,1,2,0
75370,팥빙수,1937,4,1,2,0
75371,김치볶음밥,3458,8,1,2,0
75372,토스토샌드위치,12812,9,1,2,0
75373,삼겹살김밥,44928,8,1,2,0
75374,마약계란,15007,7,1,2,0
75375,떡볶이,30901,8,1,2,0
75376,애호박만두,5345,6,1,2,0
75377,깻잎순볶음,20358,7,1,2,0
75378,들기름전복구이,5814,5,1,2,0
75379,유부초밥,10814,8,1,2,0
75380,비름나물쌈장무침,4988,7,1,2,0
75381,간장어묵볶음,6451,7,1,2,0
75382,길거리토스트,13131,9,1,2,0
75383,오뎅볶음,68365,7,1,2,0
75384,떡꼬치,6838,8,1,2,0
75385,진미채무침,16541,7,1,2,0
75386,고구마줄기된장무침,18770,7,1,2,0
75387,고구마,604,4,1,2,0
75388,애호박계란부침,3327,7,1,2,0
75389,노각무침,1626,7,1,2,0
75390,소불고기비빔밥,8135,8,1,2,0
75391,고등어간장무조림,3681,5,1,2,0
75392,수박도토리묵냉국,1151,1,1,2,0
75393,비엔나소시지야채볶음밥,2512,8,1,2,0
75394,굴비손질,1090,2,1,2,0
75395,가지볶음,21236,7,1,2,0
75396,비빔당면,6896,6,1,2,0
75397,느타리버섯볶음,10509,7,1,2,0
75398,오징어콘치즈,2404,4,1,2,0
75399,마늘쫑멸치볶음,8207,7,1,2,0
75400,두부쌈장,6231,3,1,2,0
75401,소고기숙주나물덮밥,2949,8,1,2,0
75402,잔치국수,13101,6,1,2,0
75403,치즈김치전,21643,16,1,2,0
75404,살구병조림,4267,12,1,2,0
75405,옥수수수염차,11489,15,1,2,0
75406,아욱된장국,11371,1,1,2,0
75407,닭볶음탕,1206,1,1,2,0
75408,된장찌개,32118,14,1,2,0
75409,전자렌지깻잎찜,4778,7,1,2,0
75410,노각무침,2695,7,1,2,0
75411,감자채전,8069,7,1,2,0
75412,꼬마김밥,4351,8,1,2,0
75413,건가지볶음,5284,7,1,2,0
75414,가지나물,6755,7,1,2,0
75415,핫케익와플,1801,9,1,2,0
75416,새송이버섯볶음,29778,7,1,2,0
75417,돈가스덮밥,71997,8,1,2,0
75418,제육볶음,18234,5,1,2,0
75419,뢰스티,3869,13,1,2,0
75420,낙지볶음,19055,5,1,2,0
75421,무나물볶음,3913,7,1,2,0
75422,아보카도명란비빔밥,5257,8,1,2,0
75423,아보카도베이컨구이,17186,4,1,2,0
75424,황돔구이,3073,5,1,2,0
75425,건무화과멸치볶음,2785,7,1,2,0
75426,오므라이스,4991,8,1,2,0
75427,양파덮밥,14965,8,1,2,0
75428,참치쌈장,20010,3,1,2,0
75429,새우젓호박볶음,12493,7,1,2,0
75430,샐러드빵,4075,9,1,2,0
75431,부추오이무침,6598,7,1,2,0
75432,묵은지감자탕,21340,1,1,2,0
75433,반숙달걀장,19914,3,1,2,0
75434,반숙달걀장,12595,3,1,2,0
75435,무생채,3019,7,1,2,0
75436,고구마순김치,3964,3,1,2,0
75437,오이미역냉국,12002,1,1,2,0
75438,복숭아판나코타,1630,4,1,2,0
75439,양파피자,517,9,1,2,0
75440,햄감자채볶음,1192,7,1,2,0
75441,비빔국수양념장,172625,12,1,2,0
75442,미나리전,3251,7,1,2,0
75443,소고기오이볶음,7112,7,1,2,0
75444,애호박새우젓국,28052,1,1,2,0
75445,방울양배추베이컨볶음,2207,7,1,2,0
75446,반숙달걀장,22883,3,1,2,0
75447,가지피자,3754,9,1,2,0
75448,치킨볶음밥,27432,8,1,2,0
75449,제육볶음,2118,5,1,2,0
75450,닭강정,3035,5,1,2,0
75451,단호박잼,899,12,1,2,0
75452,마약계란,17417,7,1,2,0
75453,감자프리타타,35255,13,1,2,0
75454,목살스테이크카레,29249,8,1,2,0
75455,달걀조림,69885,7,1,2,0
75456,돼지머리고기깍두기찜,4698,5,1,2,0
75457,가지과자,2923,0,1,2,0
75458,묵사발,3710,1,1,2,0
75459,감자조림,7658,7,1,2,0
75460,콩나물국,3644,1,1,2,0
75461,비빔쫄만두,1978,6,1,2,0
75462,무생채,1949,7,1,2,0
75463,황태무해장국,14324,1,1,2,0
75464,떡잡채,5208,6,1,2,0
75465,팬케익,897,9,1,2,0
75466,메밀된장무침,1015,7,1,2,0
75467,크림카레우동,4339,6,1,2,0
75468,바지락부추전,4973,5,1,2,0
75469,닭죽,1241,8,1,2,0
75470,소고기육수,9111,12,1,2,0
75471,갈비만두,2336,6,1,2,0
75472,갈치조림,1048,5,1,2,0
75473,막김치,5088,3,1,2,0
75474,스파게티소스,6985,12,1,2,0
75475,참치쌈장,1696,3,1,2,0
75476,가지구이,2345,7,1,2,0
75477,새우달걀찜,2735,7,1,2,0
75478,깐쇼새우,6981,5,1,2,0
75479,국수장국,5890,1,1,2,0
75480,파프리카피자,26783,9,1,2,0
75481,묵은지두부,1180,5,1,2,0
75482,고등어데리야끼구이,34986,5,1,2,0
75483,소고기구이,4871,5,1,2,0
75484,소고기카레라이스,3904,8,1,2,0
75485,새송이버섯조림,5882,7,1,2,0
75486,떡갈비,11320,5,1,2,0
75487,달걀찜,10355,7,1,2,0
75488,인기가요샌드위치,91517,9,1,2,0
75489,토마토소스떡볶이,2137,8,1,2,0
75490,토마토꽁치찌개,4348,14,1,2,0
75491,파르페,1769,15,1,2,0
75492,눈알쥬스,3093,15,1,2,0
75493,손가락쿠키,2807,0,1,2,0
75494,뇌케이크,4139,9,1,2,0
75495,참치계란간장밥,308789,8,1,2,0
75496,열무비빔국수,26008,6,1,2,0
75497,불닭마요덮밥,5323,8,1,2,0
75498,비빔라면,31894,6,1,2,0
75499,돼지고기김치두루치기,75999,5,1,2,0
75500,아몬드실채볶음,6842,7,1,2,0
75501,고구마순고등어조림,10788,5,1,2,0
75502,코다리조림,4210,5,1,2,0
75503,볶음칼국수,3050,6,1,2,0
75504,KFC비스켓,4888,0,1,2,0
75505,깍두기,11669,3,1,2,0
75506,삼겹살토마토김치찌개,3885,14,1,2,0
75507,복숭아잼,3576,12,1,2,0
75508,닭백숙,7364,1,1,2,0
75509,여리고추멸치볶음,29055,7,1,2,0
75510,라면땅,88309,0,1,2,0
75511,감자치즈전,627,5,1,2,0
75512,양파계란전,4084,5,1,2,0
75513,꽁치김치찌개,4733,14,1,2,0
75514,맥반석계란,19185,4,1,2,0
75515,김치콩나물밥,2740,8,1,2,0
75516,두부부침,1446,5,1,2,0
75517,가지토마토불고기,1190,5,1,2,0
75518,카레라이스,3756,8,1,2,0
75519,단호박샐러드,4303,10,1,2,0
75520,우유라면,9175,6,1,2,0
75521,치킨가라아게,9633,5,1,2,0
75522,간장닭조림,4361,5,1,2,0
75523,마늘간장비빔국수,2174,6,1,2,0
75524,황태삼계탕,1651,1,1,2,0
75525,두부오이볶음,1358,7,1,2,0
75526,열무된장국,7339,1,1,2,0
75527,짬뽕라면,11837,6,1,2,0
75528,양파장아찌,5832,7,1,2,0
75529,백고동된장찌개,1623,14,1,2,0
75530,파운드케익,1842,9,1,2,0
75531,오이피클,2105,7,1,2,0
75532,돼지고기감자조림,3842,7,1,2,0
75533,잔치국수,3752,6,1,2,0
75534,배추겉절이,61441,3,1,2,0
75535,들깨칼국수,4506,6,1,2,0
75536,마늘보쌈,20790,5,1,2,0
75537,미고랭라면,10612,6,1,2,0
75538,양념게장,12173,3,1,2,0
75539,만두,3736,6,1,2,0
75540,리코타치즈,2277,12,1,2,0
75541,크림파스타,2909,6,1,2,0
75542,단호박케이크,45315,9,1,2,0
75543,감자볶음,3151,7,1,2,0
75544,컵빙수,22830,4,1,2,0
75545,치킨,195568,5,1,2,0
75546,돼지갈비찜,21322,5,1,2,0
75547,초코마블식빵,914,9,1,2,0
75548,단호박김치볶음밥,14411,8,1,2,0
75549,명란두부계란말이,2201,7,1,2,0
75550,브리또,9477,9,1,2,0
75551,진미채꽈리고추볶음,7751,7,1,2,0
75552,꿀떡,107802,8,1,2,0
75553,파인애플잼,21056,12,1,2,0
75554,꽈리고추찜,29452,7,1,2,0
75555,단호박계란찜,13898,7,1,2,0
75556,버터시금치,13628,7,1,2,0
75557,베이컨치즈크로크무슈,22515,9,1,2,0
75558,건취나물볶음,21630,7,1,2,0
75559,망고치즈빙수,20491,2,1,2,0
75560,오리불고기,6190,5,1,2,0
75561,메추리알삶는법,28812,2,1,2,0
75562,유부무국,2429,1,1,2,0
75563,새우장,15081,3,1,2,0
75564,참치마요덮밥,29649,8,1,2,0
75565,미니돈까스,23714,7,1,2,0
75566,청포묵샐러드,2924,10,1,2,0
75567,사과당근샐러드소스,4797,12,1,2,0
75568,애호박부추전,5593,5,1,2,0
75569,수플레팬케이크,86072,9,1,2,0
75570,소고기무국,8242,1,1,2,0
75571,애호박새우만두,6326,6,1,2,0
75572,크림스파게티,1863,6,1,2,0
75573,소고기숙주볶음,45640,5,1,2,0
75574,감자조림,5864,7,1,2,0
75575,베트남쌀국수,11796,6,1,2,0
75576,꽁치통조림김치찌개,84207,14,1,2,0
75577,연어샌드위치,2746,9,1,2,0
75578,잔치국수,2800,6,1,2,0
75579,두부콩국수,1777,6,1,2,0
75580,구운감자,893,4,1,2,0
75581,삼색갈치구이,1854,5,1,2,0
75582,두부조림,1579,7,1,2,0
75583,수제비,3816,6,1,2,0
75584,전복장,2864,3,1,2,0
75585,오이무침,7326,7,1,2,0
75586,돼지불고기,7888,5,1,2,0
75587,문어조림,8539,7,1,2,0
75588,애호박부침개,1856,5,1,2,0
75589,가지샐러드,1791,10,1,2,0
75590,가자미살멸치볶음밥,7216,8,1,2,0
75591,청귤청,6773,15,1,2,0
75592,노각김치,6644,3,1,2,0
75593,베이컨감자볶음,9152,7,1,2,0
75594,귤청,8585,15,1,2,0
75595,치아바타오픈샌드위치,1849,9,1,2,0
75596,오이지,51331,3,1,2,0
75597,호박잎쌈,7563,5,1,2,0
75598,황태국,4978,1,1,2,0
75599,만두버섯전골,275357,1,1,2,0
75600,숙주새우전,3265,7,1,2,0
75601,불고기,35125,5,1,2,0
75602,천도복숭아잼,28856,12,1,2,0
75603,우유,19603,15,1,2,0
75604,방아잎감자전,2619,4,1,2,0
75605,소고기버섯전골,97650,1,1,2,0
75606,초코칩쿠키아포카토,11547,0,1,2,0
75607,밀크쉐이크,3075,15,1,2,0
75608,카레크림파스타,2500,6,1,2,0
75609,닭가슴살샐러드,2715,10,1,2,0
75610,쉬림프파스타,676,6,1,2,0
75611,아보카도베이컨샌드위치,19919,9,1,2,0
75612,탄탄면,3835,6,1,2,0
75613,고추장떡,28998,8,1,2,0
75614,땅콩바나나밀크쉐이크,6490,15,1,2,0
75615,두부조림,4033,7,1,2,0
75616,라면전,6292,4,1,2,0
75617,김치라면,9748,6,1,2,0
75618,카레우동,5031,6,1,2,0
75619,오이무침,5848,7,1,2,0
75620,마파두부,9463,5,1,2,0
75621,김치밥,1308,8,1,2,0
75622,순대볶음,3294,5,1,2,0
75623,오징어볶음,18627,5,1,2,0
75624,김치부침개,3268,7,1,2,0
75625,감자멸치조림,3630,7,1,2,0
75626,참치김치전,9922,5,1,2,0
75627,폭탄계란찜,57199,7,1,2,0
75628,가자미마늘조림,3649,5,1,2,0
75629,해물짬뽕,4564,6,1,2,0
75630,푸실리파스타,2914,6,1,2,0
75631,깻잎부추전,237505,4,1,2,0
75632,그린주스,4751,15,1,2,0
75633,돼지고기두루치기,54200,5,1,2,0
75634,애호박햄크로켓,866,9,1,2,0
75635,가지,5681,5,1,2,0
75636,떡베이컨말이,7071,7,1,2,0
75637,몬테크리스토샌드위치,13853,9,1,2,0
75638,자두잼,3474,12,1,2,0
75639,구운계란,53573,4,1,2,0
75640,두부튀김,8752,5,1,2,0
75641,돈까스김치나베,8202,1,1,2,0
75642,오징어볶음,2958,5,1,2,0
75643,허니갈릭치킨,9336,5,1,2,0
75644,전복내장죽,5982,8,1,2,0
75645,오징어진미채볶음,5527,7,1,2,0
75646,삼겹살된장찌개,4582,14,1,2,0
75647,브래드푸딩,1354,4,1,2,0
75648,달걀토스트,1561,9,1,2,0
75649,고추기름,14022,12,1,2,0
75650,시래기국,8075,1,1,2,0
75651,오이지냉국,2952,1,1,2,0
75652,호박볶음덮밥,11091,8,1,2,0
75653,베이컨치즈주먹밥,1599,8,1,2,0
75654,무김치볶음,6676,5,1,2,0
75655,닭개장,4799,1,1,2,0
75656,깐풍두부,2596,5,1,2,0
75657,게장무침,4445,7,1,2,0
75658,블루베리아이스크림,2030,4,1,2,0
75659,순대국,3219,1,1,2,0
75660,문어삶는법,33563,2,1,2,0
75661,매운갈비찜,3653,5,1,2,0
75662,옥수수계란피자,2469,9,1,2,0
75663,땡초김밥,12847,8,1,2,0
75664,문어덮밥,11531,8,1,2,0
75665,치킨마요덮밥,8675,8,1,2,0
75666,목살조림,9859,5,1,2,0
75667,마늘종무침,1346,7,1,2,0
75668,고구마샐러드,25617,10,1,2,0
75669,오징어채,178480,7,1,2,0
75670,감자탕백숙,2630,1,1,2,0
75671,스팸마요덮밥,29187,8,1,2,0
75672,차돌박이숙주볶음,11573,5,1,2,0
75673,호두아몬드조림,3054,7,1,2,0
75674,토마토열무김치,1417,3,1,2,0
75675,초밥케이크,888,8,1,2,0
75676,콩나물김치국밥,2163,8,1,2,0
75677,복분자피자,753,9,1,2,0
75678,토르티야콘치즈,1759,4,1,2,0
75679,모닝빵샌드위치,9343,9,1,2,0
75680,호박잎쌈밥,7698,8,1,2,0
75681,야채튀김,1038,2,1,2,0
75682,오이무침,43527,7,1,2,0
75683,마늘빵,884,9,1,2,0
75684,마요네즈새송이버섯볶음,52890,7,1,2,0
75685,어묵볼,1736,5,1,2,0
75686,오렌지치킨구이,916,5,1,2,0
75687,감자전,3194,7,1,2,0
75688,새우꽈리고추볶음,5342,7,1,2,0
75689,오일마늘빵,2330,9,1,2,0
75690,죽순들깨볶음,28881,7,1,2,0
75691,콘치즈스프,2191,11,1,2,0
